epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,84.2673,0.74369,0.53819,0.92896,0.8431,0.83784,0.92162,0.74686,0.70959,1.12452,0.92272,0.0017426,0.0017426,0.0017426
15,89.1042,0.76196,0.52459,0.93647,0.96042,0.7027,0.82518,0.62234,0.91338,1.16491,1.05425,0.0017228,0.0017228,0.0017228
16,93.9253,0.73197,0.51205,0.92561,0.97704,0.97297,0.99305,0.84591,0.69665,0.65035,0.90287,0.001703,0.001703,0.001703
17,98.8893,0.72719,0.52054,0.93212,0.89546,0.92612,0.97677,0.77365,0.84345,0.74716,0.98157,0.0016832,0.0016832,0.0016832
18,103.711,0.72942,0.49231,0.92026,0.98972,0.94595,0.99244,0.81056,0.64297,0.57208,0.87557,0.0016634,0.0016634,0.0016634
19,108.549,0.71766,0.48091,0.91328,0.95346,0.97297,0.99305,0.81202,0.74992,0.5326,0.93225,0.0016436,0.0016436,0.0016436
20,113.361,0.71531,0.48191,0.926,0.98498,0.97297,0.99397,0.8245,0.71293,0.5134,0.88228,0.0016238,0.0016238,0.0016238
21,118.19,0.6801,0.46043,0.89476,1,0.99817,0.995,0.81185,0.76938,0.48134,0.93109,0.001604,0.001604,0.001604
22,123.006,0.69993,0.48339,0.92296,0.99381,0.97297,0.99397,0.84489,0.625,0.43339,0.88091,0.0015842,0.0015842,0.0015842
23,127.842,0.66234,0.44643,0.89416,0.96955,1,0.99368,0.84485,0.68362,0.45016,0.88533,0.0015644,0.0015644,0.0015644
24,132.653,0.7503,0.49246,0.95182,0.98436,1,0.995,0.83793,0.67714,0.4348,0.8661,0.0015446,0.0015446,0.0015446
25,137.5,0.69304,0.4706,0.92221,1,0.9955,0.995,0.8376,0.639,0.42581,0.86032,0.0015248,0.0015248,0.0015248
26,142.294,0.66922,0.4563,0.9083,0.9747,1,0.995,0.85326,0.63563,0.47679,0.869,0.001505,0.001505,0.001505
27,147.251,0.66329,0.45266,0.88649,0.99124,1,0.995,0.85782,0.64303,0.49386,0.86099,0.0014852,0.0014852,0.0014852
28,152.19,0.63056,0.43503,0.88415,0.99345,0.94595,0.9838,0.84054,0.65907,0.57571,0.85978,0.0014654,0.0014654,0.0014654
29,157.021,0.66191,0.4348,0.90321,0.97026,1,0.99289,0.85781,0.63621,0.41453,0.89173,0.0014456,0.0014456,0.0014456
30,161.831,0.63616,0.42519,0.8922,0.96596,0.94595,0.9857,0.83403,0.66714,0.89273,0.8796,0.0014258,0.0014258,0.0014258
31,166.651,0.64356,0.42978,0.89946,1,0.96789,0.99447,0.8764,0.61937,0.46364,0.85696,0.001406,0.001406,0.001406
32,171.581,0.62745,0.41972,0.89129,0.97702,0.94595,0.99192,0.8431,0.61956,0.53365,0.86624,0.0013862,0.0013862,0.0013862
33,176.424,0.62907,0.42085,0.88877,1,0.96613,0.99305,0.86318,0.60191,0.79264,0.85667,0.0013664,0.0013664,0.0013664
34,181.25,0.64121,0.41684,0.91172,0.99145,0.97297,0.98675,0.86316,0.57533,0.53515,0.86849,0.0013466,0.0013466,0.0013466
35,186.109,0.63124,0.41962,0.8986,1,0.96508,0.99397,0.87288,0.59952,0.3852,0.85175,0.0013268,0.0013268,0.0013268
36,190.923,0.62866,0.42609,0.89105,0.97204,0.97297,0.99397,0.86152,0.597,0.38015,0.84221,0.001307,0.001307,0.001307
37,195.763,0.62025,0.41315,0.88992,0.97122,1,0.99447,0.87269,0.58013,0.39018,0.84387,0.0012872,0.0012872,0.0012872
38,200.573,0.63155,0.42146,0.88165,0.99539,0.97297,0.99397,0.84937,0.66473,0.48834,0.87116,0.0012674,0.0012674,0.0012674
39,205.414,0.6256,0.40817,0.87447,0.99332,0.97297,0.99221,0.86603,0.59514,0.607,0.85941,0.0012476,0.0012476,0.0012476
40,210.21,0.60077,0.39918,0.88207,0.98677,0.97297,0.9935,0.87799,0.55416,0.36119,0.84541,0.0012278,0.0012278,0.0012278
41,215.167,0.61474,0.40361,0.89193,0.97363,1,0.99447,0.88765,0.56317,0.34669,0.84387,0.001208,0.001208,0.001208
42,220.094,0.58358,0.38195,0.87998,0.99683,0.97297,0.9935,0.87289,0.56149,0.35986,0.8394,0.0011882,0.0011882,0.0011882
43,224.925,0.59315,0.38213,0.87525,0.98055,0.97297,0.99262,0.86507,0.5988,0.38914,0.84945,0.0011684,0.0011684,0.0011684
44,229.739,0.6138,0.40564,0.8748,0.99521,0.97297,0.99397,0.85735,0.60396,0.37532,0.83679,0.0011486,0.0011486,0.0011486
45,234.579,0.59756,0.39216,0.88635,0.99626,0.97297,0.99447,0.87672,0.57293,0.33539,0.84589,0.0011288,0.0011288,0.0011288
46,239.4,0.57355,0.38179,0.87173,0.96879,0.97297,0.99305,0.85745,0.59154,0.35683,0.84991,0.001109,0.001109,0.001109
47,244.236,0.57064,0.36439,0.86674,0.96874,0.97297,0.98523,0.84783,0.56806,0.389,0.85587,0.0010892,0.0010892,0.0010892
48,249.041,0.59329,0.38366,0.87197,1,0.99779,0.995,0.857,0.59967,0.37003,0.85602,0.0010694,0.0010694,0.0010694
49,253.884,0.57598,0.37395,0.87349,0.99657,0.97297,0.99447,0.8818,0.55039,0.33339,0.8379,0.0010496,0.0010496,0.0010496
50,258.7,0.55537,0.35798,0.86724,1,0.99823,0.995,0.8858,0.524,0.32565,0.83456,0.0010298,0.0010298,0.0010298
51,263.545,0.57438,0.37405,0.87171,0.99601,0.97297,0.9935,0.87714,0.53826,0.35242,0.83632,0.00101,0.00101,0.00101
52,268.364,0.54762,0.36623,0.8721,0.97365,0.99853,0.99368,0.89109,0.55594,0.33064,0.839,0.0009902,0.0009902,0.0009902
53,273.325,0.54535,0.35724,0.84544,1,0.99858,0.995,0.88245,0.52999,0.31661,0.83183,0.0009704,0.0009704,0.0009704
54,278.144,0.56032,0.3707,0.87155,0.97358,0.99594,0.99447,0.87912,0.53517,0.33977,0.83094,0.0009506,0.0009506,0.0009506
55,282.978,0.56272,0.35868,0.85776,0.99641,0.97297,0.99397,0.88135,0.49739,0.33613,0.82365,0.0009308,0.0009308,0.0009308
56,287.786,0.53711,0.34224,0.85294,0.97352,0.99393,0.99447,0.89893,0.48072,0.33334,0.81497,0.000911,0.000911,0.000911
57,292.738,0.54774,0.34936,0.8727,1,0.9974,0.995,0.87711,0.55561,0.33793,0.83473,0.0008912,0.0008912,0.0008912
58,297.555,0.54148,0.3506,0.87078,0.9736,0.99686,0.99447,0.8807,0.55229,0.3609,0.83772,0.0008714,0.0008714,0.0008714
59,302.405,0.57306,0.35799,0.87444,0.9963,0.97297,0.99397,0.89832,0.49965,0.334,0.82283,0.0008516,0.0008516,0.0008516
60,307.235,0.57491,0.35424,0.8605,0.99477,0.97297,0.9935,0.89418,0.50178,0.32882,0.83034,0.0008318,0.0008318,0.0008318
61,312.064,0.53536,0.36213,0.87138,1,0.99853,0.995,0.87587,0.52704,0.33967,0.83172,0.000812,0.000812,0.000812
62,316.889,0.55358,0.35992,0.87946,0.99766,0.97297,0.99447,0.89967,0.49836,0.32216,0.8279,0.0007922,0.0007922,0.0007922
63,321.848,0.5251,0.33268,0.84906,0.99684,0.97297,0.99447,0.89476,0.51149,0.3437,0.82083,0.0007724,0.0007724,0.0007724
64,326.665,0.54216,0.3472,0.86367,0.97112,0.97297,0.99397,0.90145,0.49575,0.32708,0.8182,0.0007526,0.0007526,0.0007526
65,331.622,0.51784,0.33078,0.8481,0.98355,0.97297,0.98371,0.88766,0.48665,0.38359,0.82819,0.0007328,0.0007328,0.0007328
66,336.443,0.50989,0.33325,0.85853,0.9958,0.97297,0.99305,0.89293,0.48493,0.30383,0.81732,0.000713,0.000713,0.000713
67,341.283,0.52187,0.34738,0.85002,1,0.99892,0.995,0.91178,0.49296,0.30635,0.81601,0.0006932,0.0006932,0.0006932
68,346.218,0.52797,0.3345,0.87754,0.99903,1,0.995,0.91194,0.4877,0.29844,0.81719,0.0006734,0.0006734,0.0006734
69,351.174,0.5183,0.32369,0.85556,0.99985,1,0.995,0.9099,0.48039,0.29784,0.81423,0.0006536,0.0006536,0.0006536
70,355.987,0.50882,0.3172,0.83838,0.99686,0.97297,0.99447,0.90504,0.48273,0.31833,0.82175,0.0006338,0.0006338,0.0006338
71,360.82,0.49417,0.32208,0.84806,0.99723,0.97297,0.99447,0.90323,0.51007,0.30174,0.81754,0.000614,0.000614,0.000614
72,365.642,0.52002,0.32728,0.85457,0.99908,1,0.995,0.90817,0.49548,0.28825,0.81545,0.0005942,0.0005942,0.0005942
73,370.49,0.50832,0.32474,0.86315,1,0.99995,0.995,0.8997,0.49677,0.30345,0.81508,0.0005744,0.0005744,0.0005744
74,375.316,0.49901,0.31672,0.86128,1,0.9962,0.995,0.90876,0.493,0.29978,0.81889,0.0005546,0.0005546,0.0005546
75,380.158,0.51728,0.33349,0.8623,1,0.9982,0.995,0.90956,0.48349,0.2942,0.81679,0.0005348,0.0005348,0.0005348
76,384.968,0.49919,0.31456,0.84342,1,0.99849,0.995,0.91309,0.48932,0.30272,0.81413,0.000515,0.000515,0.000515
77,389.94,0.48624,0.30929,0.85974,0.99911,1,0.995,0.89269,0.46926,0.29547,0.81421,0.0004952,0.0004952,0.0004952
78,394.72,0.49276,0.31024,0.854,0.99938,1,0.995,0.91234,0.50173,0.29917,0.82239,0.0004754,0.0004754,0.0004754
79,399.552,0.4978,0.31634,0.85716,0.99842,1,0.995,0.90622,0.50803,0.29474,0.82946,0.0004556,0.0004556,0.0004556
80,404.364,0.48974,0.30695,0.84219,0.99856,1,0.995,0.89563,0.50596,0.28397,0.82442,0.0004358,0.0004358,0.0004358
81,409.199,0.47671,0.30054,0.85037,1,0.99997,0.995,0.88699,0.53798,0.29761,0.83031,0.000416,0.000416,0.000416
82,414.016,0.4718,0.29925,0.84616,1,0.99762,0.995,0.912,0.47626,0.27501,0.81248,0.0003962,0.0003962,0.0003962
83,418.856,0.49439,0.31255,0.85488,1,0.99714,0.995,0.90778,0.48952,0.29513,0.81637,0.0003764,0.0003764,0.0003764
84,423.678,0.47746,0.2963,0.83856,0.9716,1,0.99447,0.91332,0.49411,0.28511,0.82012,0.0003566,0.0003566,0.0003566
85,428.637,0.48129,0.29243,0.83858,1,0.99748,0.995,0.90904,0.48813,0.28498,0.81788,0.0003368,0.0003368,0.0003368
86,433.459,0.46903,0.29602,0.84666,1,0.99789,0.995,0.89479,0.51741,0.29094,0.82238,0.000317,0.000317,0.000317
87,438.312,0.46451,0.28784,0.83711,0.99917,1,0.995,0.89732,0.50938,0.28809,0.82447,0.0002972,0.0002972,0.0002972
88,443.141,0.4646,0.28721,0.84353,1,0.99891,0.995,0.90415,0.51433,0.2926,0.81882,0.0002774,0.0002774,0.0002774
89,447.983,0.45573,0.28183,0.83729,0.9956,0.97297,0.99447,0.90639,0.49378,0.28482,0.81993,0.0002576,0.0002576,0.0002576
90,452.798,0.46104,0.28578,0.84859,0.97365,0.99874,0.99447,0.91081,0.48251,0.28773,0.82074,0.0002378,0.0002378,0.0002378
91,458.9,0.41396,0.25685,0.81245,0.97367,0.99948,0.99447,0.90425,0.51174,0.28455,0.82029,0.000218,0.000218,0.000218
92,463.708,0.40077,0.24679,0.81512,0.99727,0.97297,0.99447,0.91869,0.48694,0.27999,0.81488,0.0001982,0.0001982,0.0001982
93,468.668,0.41377,0.25698,0.80773,1,0.99835,0.995,0.9045,0.51331,0.28182,0.81827,0.0001784,0.0001784,0.0001784
94,473.463,0.39758,0.2445,0.81239,1,0.99757,0.995,0.91335,0.48058,0.26536,0.80991,0.0001586,0.0001586,0.0001586
95,478.285,0.41295,0.24444,0.79778,0.99753,0.97297,0.99447,0.90847,0.48987,0.25716,0.80859,0.0001388,0.0001388,0.0001388
96,483.088,0.41342,0.24244,0.81679,0.99772,0.97297,0.99447,0.91275,0.4865,0.27243,0.81071,0.000119,0.000119,0.000119
97,487.9,0.40741,0.25132,0.81786,0.9979,0.97297,0.99447,0.91254,0.48018,0.26789,0.80969,9.92e-05,9.92e-05,9.92e-05
98,492.695,0.39656,0.23965,0.81254,1,0.99789,0.995,0.91986,0.45955,0.26613,0.80995,7.94e-05,7.94e-05,7.94e-05
99,497.643,0.4038,0.2387,0.81517,1,0.99831,0.995,0.90727,0.46754,0.26615,0.80978,5.96e-05,5.96e-05,5.96e-05
100,502.445,0.38357,0.23918,0.81128,1,0.99829,0.995,0.91693,0.46849,0.27066,0.80928,3.98e-05,3.98e-05,3.98e-05
