epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,167.466,0.57626,0.10692,0.18567,0.40412,0.86593,0.99582,0.975,0.9936,0.86507,0.99582,0.975,0.9936,0.9932,0.57541,0.05134,0.06309,0.39482,0.87142,0.0058515,0.0019505,0.0058515,0.0019505,0.0058515,0.0019505,0.0058515,0.0019505
12,180.426,0.59155,0.08434,0.17557,0.40808,0.87348,0.99596,0.975,0.99202,0.88219,0.99596,0.975,0.99202,0.99202,0.51675,0.04978,0.05635,0.3881,0.86694,0.00583665,0.00194555,0.00583665,0.00194555,0.00583665,0.00194555,0.00583665,0.00194555
13,194.259,0.60695,0.08144,0.16742,0.40708,0.88009,1,0.9978,0.995,0.88998,1,0.9978,0.995,0.995,0.51936,0.04774,0.04716,0.35642,0.87623,0.0058218,0.0019406,0.0058218,0.0019406,0.0058218,0.0019406,0.0058218,0.0019406
14,207.66,0.59725,0.08952,0.13692,0.40198,0.86378,0.99682,0.975,0.99405,0.88379,0.99682,0.975,0.99405,0.99405,0.53941,0.03431,0.04841,0.35044,0.86981,0.00580695,0.00193565,0.00580695,0.00193565,0.00580695,0.00193565,0.00580695,0.00193565
15,220.683,0.5641,0.07735,0.11191,0.38563,0.86126,0.99714,0.975,0.99405,0.8845,0.99714,0.975,0.99405,0.99405,0.54841,0.03672,0.04721,0.3555,0.86314,0.0057921,0.0019307,0.0057921,0.0019307,0.0057921,0.0019307,0.0057921,0.0019307
16,233.692,0.56241,0.06534,0.12194,0.38318,0.86376,0.99406,0.975,0.99405,0.86849,0.99406,0.975,0.99405,0.99405,0.55409,0.04669,0.03523,0.38998,0.86786,0.00577725,0.00192575,0.00577725,0.00192575,0.00577725,0.00192575,0.00577725,0.00192575
17,246.655,0.5625,0.07701,0.0965,0.3771,0.86361,0.9888,0.975,0.99405,0.89391,0.9888,0.975,0.99405,0.99405,0.53422,0.04496,0.03226,0.36107,0.87085,0.0057624,0.0019208,0.0057624,0.0019208,0.0057624,0.0019208,0.0057624,0.0019208
18,260.689,0.56393,0.07664,0.10593,0.37783,0.86735,0.98422,0.975,0.9936,0.87776,0.98422,0.975,0.9936,0.9936,0.55127,0.051,0.03172,0.38808,0.8659,0.00574755,0.00191585,0.00574755,0.00191585,0.00574755,0.00191585,0.00574755,0.00191585
19,274.661,0.54246,0.07368,0.09431,0.37416,0.85744,0.97525,1,0.99451,0.8986,0.97525,1,0.99451,0.99451,0.51098,0.04425,0.02438,0.34414,0.8607,0.0057327,0.0019109,0.0057327,0.0019109,0.0057327,0.0019109,0.0057327,0.0019109
20,288.048,0.53736,0.06023,0.07018,0.35738,0.84389,0.97255,1,0.99451,0.90012,0.97255,1,0.99451,0.99321,0.51993,0.04951,0.02031,0.33562,0.86312,0.00571785,0.00190595,0.00571785,0.00190595,0.00571785,0.00190595,0.00571785,0.00190595
21,301.706,0.53624,0.05918,0.09214,0.36453,0.85545,0.97356,1,0.99451,0.89711,0.97356,1,0.99451,0.99203,0.52799,0.06561,0.02746,0.35108,0.86265,0.005703,0.001901,0.005703,0.001901,0.005703,0.001901,0.005703,0.001901
22,314.679,0.56773,0.06086,0.07854,0.362,0.86906,0.9739,1,0.99451,0.87907,0.9739,1,0.99451,0.99342,0.57031,0.05235,0.0189,0.35378,0.87459,0.00568815,0.00189605,0.00568815,0.00189605,0.00568815,0.00189605,0.00568815,0.00189605
23,328.02,0.54093,0.05562,0.07958,0.35441,0.85946,0.97405,1,0.99451,0.89364,0.97405,1,0.99451,0.99375,0.54455,0.05578,0.01611,0.34931,0.86948,0.0056733,0.0018911,0.0056733,0.0018911,0.0056733,0.0018911,0.0056733,0.0018911
24,340.741,0.56542,0.05707,0.09436,0.36511,0.88211,1,0.99663,0.995,0.88775,1,0.99663,0.995,0.99482,0.53363,0.04105,0.01879,0.32828,0.86171,0.00565845,0.00188615,0.00565845,0.00188615,0.00565845,0.00188615,0.00565845,0.00188615
25,353.789,0.53567,0.05445,0.07433,0.35503,0.85996,1,0.99781,0.995,0.90373,1,0.99781,0.995,0.995,0.51259,0.03581,0.02057,0.33119,0.85722,0.0056436,0.0018812,0.0056436,0.0018812,0.0056436,0.0018812,0.0056436,0.0018812
26,367.063,0.5142,0.05171,0.0749,0.3399,0.84397,0.99866,1,0.995,0.89297,0.99866,1,0.995,0.99478,0.5149,0.04289,0.01977,0.32982,0.85999,0.00562875,0.00187625,0.00562875,0.00187625,0.00562875,0.00187625,0.00562875,0.00187625
27,380.078,0.52081,0.05044,0.08163,0.35027,0.84712,0.99914,1,0.995,0.89266,0.99914,1,0.995,0.9949,0.51405,0.03448,0.03317,0.32636,0.85774,0.0056139,0.0018713,0.0056139,0.0018713,0.0056139,0.0018713,0.0056139,0.0018713
28,393.843,0.53267,0.04642,0.0537,0.3524,0.85676,0.9986,1,0.995,0.88742,0.9986,1,0.995,0.99495,0.53988,0.03851,0.01823,0.33868,0.86637,0.00559905,0.00186635,0.00559905,0.00186635,0.00559905,0.00186635,0.00559905,0.00186635
29,406.788,0.50751,0.05139,0.07239,0.33627,0.84322,0.99779,1,0.995,0.90832,0.99779,1,0.995,0.99486,0.51372,0.03493,0.01651,0.34064,0.86301,0.0055842,0.0018614,0.0055842,0.0018614,0.0055842,0.0018614,0.0055842,0.0018614
30,420.999,0.51936,0.06193,0.0641,0.34602,0.85904,0.99727,1,0.995,0.89989,0.99727,1,0.995,0.995,0.50671,0.02908,0.01752,0.32988,0.85405,0.00556935,0.00185645,0.00556935,0.00185645,0.00556935,0.00185645,0.00556935,0.00185645
31,434.87,0.51386,0.05214,0.05698,0.34179,0.83875,1,0.99888,0.995,0.91339,1,0.99888,0.995,0.995,0.48593,0.03267,0.01109,0.33403,0.8524,0.0055545,0.0018515,0.0055545,0.0018515,0.0055545,0.0018515,0.0055545,0.0018515
32,448.512,0.53084,0.05317,0.08169,0.33786,0.85625,0.94826,1,0.99405,0.9003,0.94826,1,0.99405,0.99405,0.48996,0.03021,0.01442,0.35738,0.86006,0.00553965,0.00184655,0.00553965,0.00184655,0.00553965,0.00184655,0.00553965,0.00184655
33,461.58,0.49812,0.0554,0.06029,0.33403,0.8468,0.97555,0.99741,0.99378,0.90896,0.97555,0.99741,0.99378,0.99378,0.51176,0.03288,0.00764,0.34084,0.86744,0.0055248,0.0018416,0.0055248,0.0018416,0.0055248,0.0018416,0.0055248,0.0018416
34,474.501,0.51406,0.04941,0.04978,0.34817,0.84504,0.97558,0.99898,0.99451,0.90158,0.97558,0.99898,0.99451,0.99451,0.50398,0.03593,0.00821,0.32794,0.86207,0.00550995,0.00183665,0.00550995,0.00183665,0.00550995,0.00183665,0.00550995,0.00183665
35,488.008,0.50004,0.04887,0.05508,0.33566,0.84863,0.97217,1,0.99451,0.90027,0.97217,1,0.99451,0.99423,0.49969,0.03396,0.00822,0.32507,0.86461,0.0054951,0.0018317,0.0054951,0.0018317,0.0054951,0.0018317,0.0054951,0.0018317
36,501.854,0.50351,0.04471,0.07592,0.33614,0.8529,0.99401,1,0.995,0.8919,0.99401,1,0.995,0.995,0.51414,0.0374,0.00799,0.34014,0.8648,0.00548025,0.00182675,0.00548025,0.00182675,0.00548025,0.00182675,0.00548025,0.00182675
37,514.805,0.50179,0.039,0.06536,0.35065,0.85068,0.99868,1,0.995,0.91517,0.99868,1,0.995,0.995,0.50334,0.02805,0.00884,0.30986,0.8623,0.0054654,0.0018218,0.0054654,0.0018218,0.0054654,0.0018218,0.0054654,0.0018218
38,528.094,0.48524,0.03829,0.05163,0.34955,0.85085,0.99826,1,0.995,0.90663,0.99826,1,0.995,0.995,0.51461,0.03315,0.01012,0.31711,0.86957,0.00545055,0.00181685,0.00545055,0.00181685,0.00545055,0.00181685,0.00545055,0.00181685
39,541.86,0.49023,0.04021,0.06801,0.34425,0.84756,0.99902,1,0.995,0.89428,0.99902,1,0.995,0.995,0.54024,0.03166,0.01495,0.31051,0.86878,0.0054357,0.0018119,0.0054357,0.0018119,0.0054357,0.0018119,0.0054357,0.0018119
40,554.865,0.49371,0.04849,0.05376,0.32902,0.85176,0.99902,1,0.995,0.90014,0.99902,1,0.995,0.995,0.49971,0.02324,0.01239,0.29968,0.86805,0.00542085,0.00180695,0.00542085,0.00180695,0.00542085,0.00180695,0.00542085,0.00180695
41,568.749,0.49503,0.03928,0.05902,0.33142,0.84426,1,0.99845,0.995,0.91607,1,0.99845,0.995,0.995,0.50135,0.02838,0.01266,0.31104,0.86011,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802,0.005406,0.001802
42,582.902,0.48701,0.03764,0.06388,0.33437,0.84166,0.99675,0.975,0.99451,0.91175,0.99675,0.975,0.99451,0.99396,0.49673,0.03195,0.01936,0.31809,0.86,0.00539115,0.00179705,0.00539115,0.00179705,0.00539115,0.00179705,0.00539115,0.00179705
43,596.886,0.4747,0.02843,0.05207,0.3195,0.83754,0.97551,0.99587,0.99451,0.89861,0.97551,0.99587,0.99451,0.99451,0.51868,0.03645,0.01117,0.33185,0.86537,0.0053763,0.0017921,0.0053763,0.0017921,0.0053763,0.0017921,0.0053763,0.0017921
44,609.889,0.46224,0.0358,0.04342,0.31674,0.83435,0.97548,0.99479,0.99329,0.91094,0.97548,0.99479,0.99329,0.99294,0.51164,0.04469,0.00704,0.32996,0.87018,0.00536145,0.00178715,0.00536145,0.00178715,0.00536145,0.00178715,0.00536145,0.00178715
45,623.243,0.47913,0.03619,0.04015,0.32152,0.84446,0.95169,1,0.9933,0.91195,0.95169,1,0.9933,0.9933,0.49692,0.03477,0.00624,0.35684,0.86505,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822,0.0053466,0.0017822
46,635.925,0.47007,0.03954,0.05292,0.32232,0.84048,0.98762,0.975,0.99405,0.8924,0.98762,0.975,0.99405,0.99405,0.50397,0.03117,0.00618,0.33374,0.86934,0.00533175,0.00177725,0.00533175,0.00177725,0.00533175,0.00177725,0.00533175,0.00177725
47,649.076,0.46791,0.03832,0.04075,0.31407,0.83028,0.97284,1,0.99451,0.88416,0.97284,1,0.99451,0.99451,0.4989,0.03378,0.01045,0.30097,0.87441,0.0053169,0.0017723,0.0053169,0.0017723,0.0053169,0.0017723,0.0053169,0.0017723
48,662.042,0.46814,0.03542,0.06068,0.32004,0.84809,1,0.99997,0.995,0.90456,1,0.99997,0.995,0.995,0.49887,0.0278,0.01111,0.29057,0.87313,0.00530205,0.00176735,0.00530205,0.00176735,0.00530205,0.00176735,0.00530205,0.00176735
49,674.978,0.47009,0.03544,0.04884,0.31694,0.8396,0.99857,1,0.995,0.89394,0.99857,1,0.995,0.995,0.49292,0.02738,0.01962,0.3001,0.87047,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624,0.0052872,0.0017624
50,687.919,0.45857,0.02964,0.04447,0.31784,0.84321,0.97427,1,0.99451,0.89501,0.97427,1,0.99451,0.99451,0.50265,0.02589,0.01373,0.30679,0.86745,0.00527235,0.00175745,0.00527235,0.00175745,0.00527235,0.00175745,0.00527235,0.00175745
51,700.961,0.4559,0.0308,0.04805,0.31129,0.83774,1,0.99723,0.995,0.89324,1,0.99723,0.995,0.995,0.47866,0.02669,0.01117,0.29884,0.85751,0.0052575,0.0017525,0.0052575,0.0017525,0.0052575,0.0017525,0.0052575,0.0017525
52,714.284,0.48199,0.02975,0.05083,0.32416,0.83464,0.99784,1,0.995,0.89334,0.99784,1,0.995,0.995,0.48983,0.02687,0.00841,0.282,0.86523,0.00524265,0.00174755,0.00524265,0.00174755,0.00524265,0.00174755,0.00524265,0.00174755
53,727.747,0.46464,0.03147,0.04597,0.30911,0.8395,0.99793,1,0.995,0.91028,0.99793,1,0.995,0.995,0.49306,0.02617,0.02039,0.29569,0.87072,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426,0.0052278,0.0017426
54,742.102,0.4831,0.03172,0.0523,0.31752,0.84866,0.99836,1,0.995,0.91056,0.99836,1,0.995,0.995,0.488,0.02367,0.01107,0.29586,0.87642,0.00521295,0.00173765,0.00521295,0.00173765,0.00521295,0.00173765,0.00521295,0.00173765
55,756.218,0.46164,0.0345,0.0399,0.31146,0.8394,0.99807,1,0.995,0.91305,0.99807,1,0.995,0.995,0.46216,0.02419,0.00315,0.27565,0.86869,0.0051981,0.0017327,0.0051981,0.0017327,0.0051981,0.0017327,0.0051981,0.0017327
56,770.124,0.46681,0.02763,0.0345,0.31106,0.8323,0.99781,1,0.995,0.91405,0.99781,1,0.995,0.995,0.47781,0.02875,0.00321,0.29089,0.86108,0.00518325,0.00172775,0.00518325,0.00172775,0.00518325,0.00172775,0.00518325,0.00172775
57,783.534,0.46188,0.03018,0.04125,0.31111,0.83843,0.99759,1,0.995,0.91503,0.99759,1,0.995,0.995,0.47815,0.02245,0.00389,0.31318,0.85872,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228,0.0051684,0.0017228
58,797.549,0.45808,0.03466,0.05225,0.29918,0.84047,0.99565,1,0.995,0.90518,0.99565,1,0.995,0.995,0.47338,0.02163,0.00222,0.28782,0.86847,0.00515355,0.00171785,0.00515355,0.00171785,0.00515355,0.00171785,0.00515355,0.00171785
59,811.382,0.46746,0.02944,0.0558,0.31132,0.83269,0.99789,1,0.995,0.91314,0.99789,1,0.995,0.995,0.47608,0.02222,0.0036,0.29366,0.86301,0.0051387,0.0017129,0.0051387,0.0017129,0.0051387,0.0017129,0.0051387,0.0017129
60,824.353,0.45993,0.03142,0.04381,0.3099,0.84377,0.99785,1,0.995,0.91419,0.99785,1,0.995,0.995,0.46769,0.02247,0.00325,0.28455,0.86376,0.00512385,0.00170795,0.00512385,0.00170795,0.00512385,0.00170795,0.00512385,0.00170795
61,837.423,0.44751,0.02645,0.03472,0.29273,0.83938,0.99822,1,0.995,0.89652,0.99822,1,0.995,0.995,0.52509,0.02187,0.01857,0.30791,0.86732,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703,0.005109,0.001703
62,850.381,0.44141,0.0257,0.03916,0.29297,0.83581,0.99672,1,0.995,0.91116,0.99672,1,0.995,0.995,0.48844,0.02175,0.02773,0.29292,0.86224,0.00509415,0.00169805,0.00509415,0.00169805,0.00509415,0.00169805,0.00509415,0.00169805
63,863.329,0.4775,0.03687,0.04515,0.31536,0.85198,0.99817,1,0.995,0.90894,0.99817,1,0.995,0.995,0.48476,0.0252,0.02048,0.29802,0.85783,0.0050793,0.0016931,0.0050793,0.0016931,0.0050793,0.0016931,0.0050793,0.0016931
64,876.291,0.4651,0.02747,0.03403,0.31335,0.83472,0.99812,1,0.995,0.91152,0.99812,1,0.995,0.995,0.47221,0.01968,0.00251,0.28615,0.8552,0.00506445,0.00168815,0.00506445,0.00168815,0.00506445,0.00168815,0.00506445,0.00168815
65,890.101,0.45288,0.03095,0.04692,0.30243,0.83,0.99859,1,0.995,0.91757,0.99859,1,0.995,0.995,0.47052,0.02038,0.00509,0.27956,0.85498,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832,0.0050496,0.0016832
66,904.281,0.46112,0.03207,0.06104,0.31224,0.84475,0.99964,1,0.995,0.90467,0.99964,1,0.995,0.995,0.49718,0.02166,0.00879,0.29282,0.86632,0.00503475,0.00167825,0.00503475,0.00167825,0.00503475,0.00167825,0.00503475,0.00167825
67,918.496,0.43256,0.02594,0.03267,0.29731,0.83133,0.99857,1,0.995,0.90574,0.99857,1,0.995,0.995,0.48823,0.02005,0.01367,0.28792,0.86607,0.0050199,0.0016733,0.0050199,0.0016733,0.0050199,0.0016733,0.0050199,0.0016733
68,931.564,0.43987,0.02988,0.03769,0.3004,0.83567,0.99868,1,0.995,0.90838,0.99868,1,0.995,0.995,0.47837,0.02297,0.01757,0.29881,0.86006,0.00500505,0.00166835,0.00500505,0.00166835,0.00500505,0.00166835,0.00500505,0.00166835
69,945.402,0.43825,0.02807,0.03355,0.2976,0.83555,0.99865,1,0.995,0.92429,0.99865,1,0.995,0.995,0.45215,0.02114,0.01569,0.28272,0.84704,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634,0.0049902,0.0016634
70,959.521,0.4575,0.02875,0.05045,0.30515,0.83219,0.99869,1,0.995,0.9249,0.99869,1,0.995,0.995,0.44807,0.01753,0.00547,0.27599,0.8483,0.00497535,0.00165845,0.00497535,0.00165845,0.00497535,0.00165845,0.00497535,0.00165845
71,973.283,0.4303,0.0265,0.03918,0.29368,0.82952,0.99864,1,0.995,0.91521,0.99864,1,0.995,0.995,0.46684,0.01558,0.00492,0.27034,0.85815,0.0049605,0.0016535,0.0049605,0.0016535,0.0049605,0.0016535,0.0049605,0.0016535
72,986.246,0.43894,0.02456,0.0459,0.29614,0.84219,0.99869,1,0.995,0.90787,0.99869,1,0.995,0.995,0.4773,0.01532,0.01032,0.28073,0.85605,0.00494565,0.00164855,0.00494565,0.00164855,0.00494565,0.00164855,0.00494565,0.00164855
73,999.189,0.42145,0.0215,0.03421,0.29556,0.83583,0.99874,1,0.995,0.9147,0.99874,1,0.995,0.995,0.48394,0.01527,0.01265,0.28038,0.86198,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436,0.0049308,0.0016436
74,1012.18,0.42814,0.02403,0.03185,0.2912,0.83668,0.99849,1,0.995,0.91011,0.99849,1,0.995,0.995,0.48282,0.01937,0.00688,0.26671,0.8573,0.00491595,0.00163865,0.00491595,0.00163865,0.00491595,0.00163865,0.00491595,0.00163865
75,1025.14,0.43463,0.02799,0.03692,0.29558,0.82179,0.99845,1,0.995,0.91637,0.99845,1,0.995,0.995,0.46311,0.02445,0.00547,0.27794,0.85491,0.0049011,0.0016337,0.0049011,0.0016337,0.0049011,0.0016337,0.0049011,0.0016337
76,1038.42,0.42684,0.02584,0.04469,0.28901,0.82743,0.9985,1,0.995,0.90592,0.9985,1,0.995,0.995,0.46878,0.02309,0.00389,0.2866,0.84777,0.00488625,0.00162875,0.00488625,0.00162875,0.00488625,0.00162875,0.00488625,0.00162875
77,1052.16,0.42842,0.03041,0.04388,0.29281,0.84285,0.99753,1,0.995,0.90869,0.99753,1,0.995,0.995,0.47038,0.023,0.00342,0.27295,0.84947,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238
78,1065.98,0.42519,0.02457,0.02904,0.28839,0.83436,0.99862,1,0.995,0.91262,0.99862,1,0.995,0.995,0.47123,0.02016,0.00474,0.26703,0.85674,0.00485655,0.00161885,0.00485655,0.00161885,0.00485655,0.00161885,0.00485655,0.00161885
79,1078.8,0.40235,0.02256,0.0405,0.28372,0.81856,0.9985,1,0.995,0.90456,0.9985,1,0.995,0.995,0.47008,0.02208,0.00554,0.2785,0.85796,0.0048417,0.0016139,0.0048417,0.0016139,0.0048417,0.0016139,0.0048417,0.0016139
80,1092.15,0.42646,0.03512,0.04841,0.2915,0.83781,0.99778,1,0.995,0.90676,0.99778,1,0.995,0.995,0.47764,0.02484,0.00368,0.27403,0.8679,0.00482685,0.00160895,0.00482685,0.00160895,0.00482685,0.00160895,0.00482685,0.00160895
81,1105.21,0.42924,0.02716,0.03708,0.29739,0.82284,0.99855,1,0.995,0.9145,0.99855,1,0.995,0.995,0.49362,0.02399,0.00414,0.29345,0.86861,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
82,1118.12,0.44943,0.02478,0.04279,0.30098,0.83377,0.99768,1,0.995,0.91706,0.99768,1,0.995,0.995,0.47762,0.02538,0.00431,0.26273,0.86425,0.00479715,0.00159905,0.00479715,0.00159905,0.00479715,0.00159905,0.00479715,0.00159905
83,1131.02,0.41955,0.02651,0.03933,0.29523,0.83207,0.99739,1,0.995,0.89776,0.99739,1,0.995,0.995,0.51707,0.02769,0.00794,0.28961,0.86675,0.0047823,0.0015941,0.0047823,0.0015941,0.0047823,0.0015941,0.0047823,0.0015941
84,1143.89,0.43026,0.02411,0.04456,0.29366,0.84196,1,0.99823,0.995,0.91725,1,0.99823,0.995,0.995,0.47206,0.02694,0.00979,0.29252,0.85878,0.00476745,0.00158915,0.00476745,0.00158915,0.00476745,0.00158915,0.00476745,0.00158915
85,1156.87,0.42595,0.02736,0.02955,0.29844,0.83893,0.99937,1,0.995,0.91108,0.99937,1,0.995,0.995,0.48566,0.02426,0.00904,0.28503,0.86417,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842
86,1169.89,0.41891,0.02397,0.02284,0.29831,0.83151,0.99846,1,0.995,0.90324,0.99846,1,0.995,0.995,0.49268,0.0212,0.00936,0.28543,0.8712,0.00473775,0.00157925,0.00473775,0.00157925,0.00473775,0.00157925,0.00473775,0.00157925
87,1182.85,0.42989,0.02807,0.03029,0.30353,0.8293,0.99825,1,0.995,0.90977,0.99825,1,0.995,0.995,0.48262,0.01922,0.01244,0.29081,0.86989,0.0047229,0.0015743,0.0047229,0.0015743,0.0047229,0.0015743,0.0047229,0.0015743
88,1195.84,0.41174,0.0231,0.04849,0.28127,0.83136,0.99817,1,0.995,0.90355,0.99817,1,0.995,0.995,0.48917,0.01899,0.0153,0.2764,0.86035,0.00470805,0.00156935,0.00470805,0.00156935,0.00470805,0.00156935,0.00470805,0.00156935
89,1209.16,0.42344,0.02558,0.04575,0.29417,0.8347,0.99804,1,0.995,0.88885,0.99804,1,0.995,0.995,0.48552,0.02158,0.014,0.29018,0.86189,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
90,1221.97,0.41829,0.02373,0.03729,0.29145,0.83047,0.99676,1,0.995,0.90639,0.99676,1,0.995,0.995,0.48974,0.02487,0.01373,0.27408,0.86166,0.00467835,0.00155945,0.00467835,0.00155945,0.00467835,0.00155945,0.00467835,0.00155945
91,1234.91,0.4003,0.01924,0.0248,0.28029,0.83183,0.99723,1,0.995,0.91479,0.99723,1,0.995,0.995,0.4608,0.03009,0.00885,0.26228,0.85447,0.0046635,0.0015545,0.0046635,0.0015545,0.0046635,0.0015545,0.0046635,0.0015545
92,1247.99,0.40829,0.02359,0.033,0.27952,0.81659,1,0.99963,0.995,0.91325,1,0.99963,0.995,0.995,0.44172,0.02742,0.00979,0.2643,0.85824,0.00464865,0.00154955,0.00464865,0.00154955,0.00464865,0.00154955,0.00464865,0.00154955
93,1260.95,0.41274,0.02119,0.03739,0.28526,0.83504,0.99749,1,0.995,0.93415,0.99749,1,0.995,0.995,0.4358,0.02589,0.00701,0.27855,0.86018,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446
94,1274.2,0.43636,0.03462,0.03572,0.30106,0.84574,0.99868,1,0.995,0.91968,0.99868,1,0.995,0.995,0.47005,0.02628,0.00474,0.26986,0.86292,0.00461895,0.00153965,0.00461895,0.00153965,0.00461895,0.00153965,0.00461895,0.00153965
95,1287.18,0.41112,0.01937,0.02487,0.27941,0.82736,0.99864,1,0.995,0.91786,0.99864,1,0.995,0.995,0.46253,0.0226,0.00371,0.27685,0.86241,0.0046041,0.0015347,0.0046041,0.0015347,0.0046041,0.0015347,0.0046041,0.0015347
96,1300.14,0.40394,0.02481,0.02639,0.27963,0.8322,0.9986,1,0.995,0.92435,0.9986,1,0.995,0.995,0.44432,0.02365,0.00655,0.28091,0.86216,0.00458925,0.00152975,0.00458925,0.00152975,0.00458925,0.00152975,0.00458925,0.00152975
97,1313.12,0.41124,0.02107,0.03838,0.27353,0.83132,0.99853,1,0.995,0.92332,0.99853,1,0.995,0.995,0.47573,0.01935,0.00531,0.27811,0.85581,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
98,1326.03,0.40208,0.02535,0.03927,0.27845,0.8195,0.99794,1,0.995,0.9248,0.99794,1,0.995,0.995,0.46552,0.01847,0.00398,0.2791,0.85273,0.00455955,0.00151985,0.00455955,0.00151985,0.00455955,0.00151985,0.00455955,0.00151985
