epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,644.23,1.19795,0.63878,1.14907,0.99665,0.95238,0.95983,0.50989,1.63602,0.68956,1.19992,0.00182576,0.00182576,0.00182576
46,658.461,1.20417,0.64431,1.16526,0.93138,0.96954,0.9825,0.63467,1.3192,0.64508,1.06336,0.0018218,0.0018218,0.0018218
47,672.646,1.20638,0.63514,1.14203,0.91736,0.95238,0.97008,0.53369,1.65308,0.66244,1.17692,0.00181784,0.00181784,0.00181784
48,686.839,1.15941,0.60235,1.14423,0.94975,0.95238,0.96991,0.5545,1.57712,0.68358,1.19463,0.00181388,0.00181388,0.00181388
49,701.033,1.16919,0.58735,1.14412,0.94545,0.92857,0.95639,0.52806,1.60701,0.66267,1.18973,0.00180992,0.00180992,0.00180992
50,715.221,1.17933,0.60324,1.16942,0.96225,0.92857,0.97265,0.61692,1.38862,0.59601,1.05977,0.00180596,0.00180596,0.00180596
51,729.419,1.1525,0.60237,1.1435,1,0.94521,0.97631,0.52548,1.63832,0.66538,1.18791,0.001802,0.001802,0.001802
52,743.639,1.17088,0.61826,1.15649,0.98424,0.92857,0.9732,0.60149,1.34353,0.56705,1.04664,0.00179804,0.00179804,0.00179804
53,757.818,1.1815,0.62766,1.16005,0.9934,0.97619,0.99326,0.59263,1.46259,0.58885,1.09545,0.00179408,0.00179408,0.00179408
54,772.04,1.17912,0.60884,1.17147,0.97435,1,0.99407,0.55686,1.58215,0.60752,1.17467,0.00179012,0.00179012,0.00179012
55,786.225,1.18695,0.60284,1.15206,0.95212,0.94703,0.97194,0.57861,1.55567,0.6151,1.14111,0.00178616,0.00178616,0.00178616
56,800.931,1.17127,0.60116,1.15593,0.98698,0.90476,0.98304,0.60089,1.37599,0.60257,1.07107,0.0017822,0.0017822,0.0017822
57,815.132,1.10754,0.56864,1.12092,1,0.99652,0.995,0.62879,1.36916,0.58662,1.0749,0.00177824,0.00177824,0.00177824
58,829.342,1.15426,0.59364,1.13745,0.89168,1,0.98705,0.58775,1.4465,0.65259,1.1144,0.00177428,0.00177428,0.00177428
59,843.526,1.14585,0.59379,1.14259,0.97154,0.95238,0.99121,0.58236,1.48432,0.61947,1.09681,0.00177032,0.00177032,0.00177032
60,857.758,1.16315,0.60149,1.14662,0.96579,0.95238,0.99233,0.66239,1.23975,0.56119,1.01437,0.00176636,0.00176636,0.00176636
61,872.041,1.08815,0.56924,1.11126,0.99268,0.97619,0.99409,0.66096,1.22692,0.53736,1.00497,0.0017624,0.0017624,0.0017624
62,886.239,1.11836,0.57693,1.12099,0.90717,0.97619,0.96605,0.61109,1.3139,0.63262,1.05611,0.00175844,0.00175844,0.00175844
63,900.42,1.14501,0.59424,1.13304,0.9109,0.97619,0.97196,0.48482,1.77137,0.69283,1.25838,0.00175448,0.00175448,0.00175448
64,914.632,1.1578,0.6055,1.1524,0.9553,1,0.99174,0.64135,1.27868,0.61751,1.05245,0.00175052,0.00175052,0.00175052
65,928.838,1.15542,0.5882,1.1562,0.94318,0.97619,0.9916,0.65329,1.26328,0.58368,1.04279,0.00174656,0.00174656,0.00174656
66,943.019,1.15214,0.59204,1.14822,0.99015,1,0.995,0.61081,1.39073,0.58977,1.08557,0.0017426,0.0017426,0.0017426
67,957.215,1.13359,0.57963,1.11471,0.99149,1,0.995,0.59599,1.40638,0.59344,1.10531,0.00173864,0.00173864,0.00173864
68,971.441,1.09358,0.5596,1.10451,0.96198,1,0.99174,0.57919,1.44362,0.65195,1.11078,0.00173468,0.00173468,0.00173468
69,985.618,1.12031,0.55149,1.13658,0.99798,1,0.995,0.67746,1.22303,0.54128,1.02497,0.00173072,0.00173072,0.00173072
70,999.849,1.09283,0.5719,1.10539,0.98655,0.97619,0.99409,0.63017,1.35753,0.62877,1.08526,0.00172676,0.00172676,0.00172676
71,1014.03,1.10273,0.56626,1.11948,0.97644,0.98685,0.99453,0.57051,1.52149,0.60849,1.156,0.0017228,0.0017228,0.0017228
72,1028.23,1.11635,0.57034,1.13021,0.97172,1,0.99337,0.57959,1.49242,0.58329,1.13287,0.00171884,0.00171884,0.00171884
73,1042.43,1.13355,0.57102,1.13047,0.95421,0.99247,0.9904,0.64989,1.23472,0.57166,1.01702,0.00171488,0.00171488,0.00171488
74,1056.63,1.13148,0.57668,1.13808,0.97264,1,0.99337,0.58746,1.4585,0.58509,1.08856,0.00171092,0.00171092,0.00171092
75,1070.84,1.12225,0.58411,1.11792,0.95017,1,0.9929,0.72577,1.04981,0.54784,0.96739,0.00170696,0.00170696,0.00170696
76,1085.2,1.13713,0.56425,1.14056,0.95601,1,0.99407,0.61905,1.34204,0.5978,1.06733,0.001703,0.001703,0.001703
77,1099.42,1.11414,0.55653,1.12091,0.9532,1,0.99318,0.59894,1.50403,0.63259,1.1058,0.00169904,0.00169904,0.00169904
78,1113.64,1.10777,0.55059,1.10591,0.93257,1,0.99233,0.61923,1.43311,0.58036,1.08831,0.00169508,0.00169508,0.00169508
79,1127.83,1.11821,0.57274,1.13129,0.95437,0.99597,0.99091,0.60817,1.44986,0.55273,1.124,0.00169112,0.00169112,0.00169112
80,1142.03,1.12226,0.58072,1.14146,0.97398,1,0.995,0.64193,1.33174,0.60761,1.05641,0.00168716,0.00168716,0.00168716
81,1156.24,1.14444,0.59195,1.13798,0.93562,0.97619,0.99055,0.62098,1.33739,0.62559,1.06011,0.0016832,0.0016832,0.0016832
82,1170.42,1.10444,0.571,1.10979,0.95427,0.99384,0.99196,0.6072,1.36057,0.59839,1.07469,0.00167924,0.00167924,0.00167924
83,1184.61,1.10115,0.55618,1.10633,0.99417,1,0.995,0.57758,1.46452,0.60955,1.10617,0.00167528,0.00167528,0.00167528
84,1198.84,1.06478,0.53787,1.09854,0.99212,0.97619,0.99409,0.65509,1.25141,0.52171,1.03276,0.00167132,0.00167132,0.00167132
85,1213.04,1.08394,0.53763,1.11187,0.99677,1,0.995,0.56891,1.498,0.60553,1.14501,0.00166736,0.00166736,0.00166736
86,1227.26,1.10276,0.55004,1.10863,0.93272,1,0.98921,0.60644,1.47676,0.59735,1.10698,0.0016634,0.0016634,0.0016634
87,1241.42,1.04561,0.53145,1.07882,0.95236,0.95192,0.9882,0.60046,1.50324,0.6232,1.13883,0.00165944,0.00165944,0.00165944
88,1255.63,1.09129,0.54657,1.11316,0.99456,0.95238,0.99121,0.60804,1.40909,0.59346,1.11741,0.00165548,0.00165548,0.00165548
89,1269.83,1.08378,0.5406,1.10821,0.91254,0.99375,0.99001,0.57417,1.57118,0.65079,1.14714,0.00165152,0.00165152,0.00165152
90,1284.02,1.08178,0.54102,1.09725,0.9284,0.97619,0.98801,0.61921,1.39867,0.59975,1.06321,0.00164756,0.00164756,0.00164756
91,1298.23,1.1217,0.55709,1.12818,0.93294,0.99387,0.98754,0.66724,1.25573,0.56107,1.02115,0.0016436,0.0016436,0.0016436
92,1312.43,1.04853,0.53117,1.10168,0.9714,1,0.99453,0.62983,1.33263,0.54121,1.06382,0.00163964,0.00163964,0.00163964
93,1326.62,1.06116,0.53781,1.10285,0.97211,1,0.99244,0.60486,1.38985,0.54893,1.06746,0.00163568,0.00163568,0.00163568
94,1340.85,1.04572,0.53967,1.10136,0.96127,0.97619,0.99248,0.6233,1.35164,0.57633,1.056,0.00163172,0.00163172,0.00163172
95,1355.03,1.05763,0.52467,1.09158,0.99027,0.95238,0.99274,0.61834,1.38652,0.54335,1.066,0.00162776,0.00162776,0.00162776
96,1369.22,1.04726,0.53445,1.0865,0.96805,1,0.99407,0.57521,1.50403,0.59615,1.13517,0.0016238,0.0016238,0.0016238
97,1383.43,1.07453,0.53251,1.09857,0.95893,0.97619,0.9929,0.64225,1.37245,0.57051,1.06943,0.00161984,0.00161984,0.00161984
98,1397.66,1.10689,0.54722,1.11809,0.9688,1,0.98733,0.6322,1.26202,0.57684,1.0166,0.00161588,0.00161588,0.00161588
99,1411.82,1.04094,0.52442,1.08827,0.96884,1,0.99407,0.63563,1.40255,0.55444,1.06988,0.00161192,0.00161192,0.00161192
100,1426.05,1.04539,0.52226,1.08236,0.96954,1,0.99337,0.61371,1.37848,0.56688,1.06284,0.00160796,0.00160796,0.00160796
101,1440.24,1.03028,0.53083,1.08492,0.9677,0.95238,0.9904,0.66782,1.23929,0.56566,1.01751,0.001604,0.001604,0.001604
102,1454.49,1.05751,0.52551,1.08821,0.95249,0.95464,0.97714,0.60618,1.39347,0.58682,1.0755,0.00160004,0.00160004,0.00160004
103,1468.63,1.07293,0.53401,1.11307,0.97658,0.9929,0.99407,0.62191,1.36464,0.54942,1.05088,0.00159608,0.00159608,0.00159608
104,1482.81,1.0335,0.52121,1.09016,0.95402,0.98828,0.99361,0.6044,1.43702,0.57117,1.10077,0.00159212,0.00159212,0.00159212
105,1497.04,1.04821,0.52589,1.09558,0.97639,0.9847,0.99453,0.66066,1.19324,0.52716,1.02341,0.00158816,0.00158816,0.00158816
106,1511.22,1.08301,0.5268,1.11419,0.98426,0.97619,0.99453,0.63432,1.31452,0.55849,1.07223,0.0015842,0.0015842,0.0015842
107,1525.43,1.07455,0.52762,1.09552,0.94715,1,0.99196,0.60448,1.49573,0.57824,1.10089,0.00158024,0.00158024,0.00158024
108,1539.63,1.09678,0.5368,1.10633,1,0.94718,0.99002,0.64756,1.2412,0.542,1.02666,0.00157628,0.00157628,0.00157628
109,1553.83,1.04386,0.53316,1.08421,0.93786,0.97619,0.98847,0.70058,1.12675,0.55532,0.98344,0.00157232,0.00157232,0.00157232
110,1568.04,0.98755,0.51129,1.06429,0.97656,0.99188,0.99407,0.69491,1.1008,0.53366,0.97289,0.00156836,0.00156836,0.00156836
111,1582.23,0.97313,0.5022,1.058,0.99134,0.97619,0.99367,0.73501,0.95386,0.47271,0.95817,0.0015644,0.0015644,0.0015644
112,1596.42,1.03159,0.53051,1.09907,0.9964,0.95238,0.99361,0.55854,1.47042,0.5587,1.11034,0.00156044,0.00156044,0.00156044
113,1610.66,0.99026,0.50984,1.06758,0.97143,1,0.99244,0.72022,1.04365,0.48328,0.98245,0.00155648,0.00155648,0.00155648
114,1624.83,1.01656,0.51315,1.07766,0.99341,1,0.995,0.70848,1.1013,0.54219,0.99755,0.00155252,0.00155252,0.00155252
115,1639.03,0.98709,0.49632,1.04646,0.97674,0.99964,0.99244,0.70973,1.08643,0.5652,0.96205,0.00154856,0.00154856,0.00154856
116,1653.23,1.01842,0.52716,1.08567,0.97631,0.98146,0.99453,0.66809,1.16627,0.51513,1.00587,0.0015446,0.0015446,0.0015446
117,1667.42,0.97604,0.50906,1.06177,0.95836,0.97619,0.99242,0.56239,1.51209,0.56989,1.14034,0.00154064,0.00154064,0.00154064
118,1681.64,0.96318,0.48525,1.03882,0.97159,1,0.995,0.78574,0.8347,0.46482,0.93655,0.00153668,0.00153668,0.00153668
119,1695.94,0.96503,0.50046,1.06227,0.9742,1,0.995,0.78634,0.87369,0.44498,0.9187,0.00153272,0.00153272,0.00153272
120,1710.13,0.95416,0.4909,1.05763,0.97654,0.99128,0.99453,0.771,0.8832,0.5417,0.91554,0.00152876,0.00152876,0.00152876
121,1724.33,0.99848,0.51201,1.06883,1,0.97456,0.99367,0.77486,0.8521,0.44836,0.91326,0.0015248,0.0015248,0.0015248
122,1738.53,0.92778,0.48668,1.03621,0.97665,0.99609,0.99407,0.6912,1.11753,0.48695,1.01323,0.00152084,0.00152084,0.00152084
123,1752.82,0.95096,0.50159,1.0487,0.97252,1,0.99407,0.69832,1.09449,0.50612,0.97418,0.00151688,0.00151688,0.00151688
124,1767.02,0.89873,0.48034,1.03466,0.96975,0.97619,0.99278,0.74807,0.97943,0.46155,0.95292,0.00151292,0.00151292,0.00151292
125,1781.22,0.94837,0.49125,1.04755,1,0.97354,0.995,0.75934,0.91042,0.42622,0.93817,0.00150896,0.00150896,0.00150896
126,1795.44,0.94147,0.48938,1.0537,0.97616,0.97499,0.9924,0.78609,0.83604,0.44234,0.91151,0.001505,0.001505,0.001505
127,1809.64,0.94023,0.49485,1.04765,0.96951,1,0.99407,0.78551,0.91372,0.45981,0.91817,0.00150104,0.00150104,0.00150104
128,1823.83,0.9363,0.48145,1.04124,0.97552,0.94887,0.97735,0.49945,1.80873,0.62553,1.27502,0.00149708,0.00149708,0.00149708
129,1838.04,0.92088,0.47177,1.03911,0.97358,1,0.99407,0.78146,0.85394,0.43312,0.90201,0.00149312,0.00149312,0.00149312
130,1852.25,0.92476,0.47754,1.04699,1,0.99762,0.995,0.71876,1.04632,0.46619,0.96286,0.00148916,0.00148916,0.00148916
131,1866.43,0.90321,0.46551,1.02292,0.97598,0.96742,0.99319,0.78694,0.81915,0.43314,0.92969,0.0014852,0.0014852,0.0014852
132,1880.72,0.89476,0.47223,1.03331,1,0.99712,0.995,0.74765,0.99836,0.43709,0.93948,0.00148124,0.00148124,0.00148124
133,1894.93,0.89484,0.46528,1.03167,0.99395,1,0.995,0.7497,0.95111,0.4196,0.93259,0.00147728,0.00147728,0.00147728
134,1909.19,0.87184,0.46409,1.02304,1,0.98832,0.995,0.76758,0.89802,0.42148,0.92195,0.00147332,0.00147332,0.00147332
135,1923.34,0.89146,0.46356,1.0243,1,0.99928,0.995,0.77613,0.85551,0.42766,0.91939,0.00146936,0.00146936,0.00146936
136,1937.51,0.88136,0.45572,1.02417,0.99129,1,0.995,0.79354,0.82642,0.42554,0.90748,0.0014654,0.0014654,0.0014654
137,1951.74,0.9045,0.46352,1.01559,1,0.99746,0.995,0.75835,0.96271,0.45318,0.95119,0.00146144,0.00146144,0.00146144
138,1965.93,0.92374,0.46285,1.03507,0.9907,0.97619,0.99409,0.73747,0.98202,0.49126,0.9527,0.00145748,0.00145748,0.00145748
139,1980.12,0.91228,0.47321,1.04025,1,0.99518,0.995,0.75056,0.92733,0.43102,0.92934,0.00145352,0.00145352,0.00145352
140,1994.34,0.85312,0.45457,1.01428,0.98947,1,0.995,0.79703,0.78114,0.42617,0.90973,0.00144956,0.00144956,0.00144956
141,2008.53,0.88375,0.46146,1.03497,0.99775,1,0.995,0.77517,0.80413,0.40561,0.92,0.0014456,0.0014456,0.0014456
142,2022.76,0.87401,0.45277,1.01302,0.98527,1,0.995,0.78322,0.85277,0.39183,0.92333,0.00144164,0.00144164,0.00144164
143,2036.92,0.85194,0.45499,1.02696,0.97211,1,0.995,0.72767,1.02245,0.46674,0.93602,0.00143768,0.00143768,0.00143768
144,2051.16,0.87867,0.46,1.03084,1,0.97326,0.99326,0.76818,0.84826,0.4216,0.93958,0.00143372,0.00143372,0.00143372
145,2065.35,0.85688,0.44311,1.00734,0.99668,1,0.995,0.75769,0.92463,0.43222,0.96646,0.00142976,0.00142976,0.00142976
146,2079.52,0.86259,0.44175,1.01782,0.97359,1,0.99453,0.80136,0.77049,0.4095,0.92027,0.0014258,0.0014258,0.0014258
147,2093.72,0.84873,0.44956,1.01139,1,0.99707,0.995,0.75153,0.93623,0.43228,0.93242,0.00142184,0.00142184,0.00142184
148,2107.94,0.83638,0.43314,0.99032,0.96766,1,0.995,0.70641,1.11653,0.47995,0.97825,0.00141788,0.00141788,0.00141788
149,2122.12,0.84403,0.45369,1.01495,1,0.99768,0.995,0.76854,0.87863,0.44136,0.92309,0.00141392,0.00141392,0.00141392
150,2136.34,0.87947,0.45424,1.03255,0.99407,1,0.995,0.79688,0.78232,0.40366,0.91603,0.00140996,0.00140996,0.00140996
151,2150.52,0.88769,0.45954,1.03192,0.99391,1,0.995,0.75604,0.86216,0.44247,0.92999,0.001406,0.001406,0.001406
152,2164.73,0.83448,0.43724,1.01088,1,0.99691,0.995,0.81566,0.75677,0.40479,0.89437,0.00140204,0.00140204,0.00140204
153,2178.94,0.88855,0.45228,1.02645,0.99284,0.97619,0.9925,0.76191,0.88008,0.4504,0.90469,0.00139808,0.00139808,0.00139808
154,2193.12,0.87324,0.46072,1.02194,0.97615,0.97457,0.9929,0.7997,0.76539,0.42064,0.88685,0.00139412,0.00139412,0.00139412
155,2207.33,0.84619,0.44951,1.00183,0.97647,0.98824,0.99453,0.74767,0.91756,0.44729,0.93356,0.00139016,0.00139016,0.00139016
156,2221.53,0.85887,0.4506,1.03104,0.99667,0.97619,0.99409,0.77325,0.8783,0.43034,0.94754,0.0013862,0.0013862,0.0013862
157,2235.72,0.85354,0.45106,1.01033,0.9917,0.95238,0.99278,0.79676,0.78961,0.47737,0.91142,0.00138224,0.00138224,0.00138224
158,2249.96,0.80594,0.43233,0.99963,0.99725,0.97619,0.99367,0.77729,0.82597,0.44016,0.91377,0.00137828,0.00137828,0.00137828
159,2264.12,0.82526,0.43729,0.99487,0.98021,0.95238,0.99319,0.77325,0.87993,0.42045,0.9363,0.00137432,0.00137432,0.00137432
160,2278.33,0.83483,0.44282,1.01547,0.97643,0.98637,0.99453,0.72928,0.98915,0.44778,0.96563,0.00137036,0.00137036,0.00137036
161,2292.55,0.83148,0.43822,0.99839,0.97666,0.99636,0.99407,0.77093,0.93646,0.42221,0.93711,0.0013664,0.0013664,0.0013664
162,2306.73,0.84692,0.43452,0.99999,0.98905,1,0.995,0.76686,0.93224,0.43001,0.93556,0.00136244,0.00136244,0.00136244
163,2320.92,0.8582,0.4393,0.99918,1,0.98928,0.995,0.78169,0.85569,0.41771,0.90893,0.00135848,0.00135848,0.00135848
164,2335.12,0.8566,0.43336,1.0074,0.99047,1,0.995,0.78839,0.81246,0.41581,0.90457,0.00135452,0.00135452,0.00135452
165,2349.33,0.84424,0.43496,1.01336,0.99449,0.97619,0.9918,0.79173,0.81469,0.43333,0.90278,0.00135056,0.00135056,0.00135056
166,2363.54,0.82938,0.43271,1.01614,0.99192,0.95238,0.99274,0.77273,0.83381,0.42799,0.92292,0.0013466,0.0013466,0.0013466
167,2377.72,0.8202,0.43116,0.99367,0.95128,1,0.99361,0.78805,0.91114,0.42952,0.91544,0.00134264,0.00134264,0.00134264
168,2391.92,0.81802,0.41417,0.99003,0.97611,0.97293,0.99207,0.77534,0.8212,0.467,0.90188,0.00133868,0.00133868,0.00133868
169,2406.14,0.81431,0.42712,1.00139,1,0.99015,0.995,0.82167,0.7599,0.39908,0.86998,0.00133472,0.00133472,0.00133472
170,2420.32,0.8466,0.44167,1.01438,0.99767,1,0.995,0.82718,0.71651,0.37126,0.86686,0.00133076,0.00133076,0.00133076
171,2434.51,0.84109,0.43898,1.01193,0.97348,1,0.99453,0.81211,0.73517,0.38432,0.87778,0.0013268,0.0013268,0.0013268
172,2448.73,0.80114,0.41828,0.98521,0.99506,0.97619,0.99453,0.79717,0.83314,0.40931,0.90674,0.00132284,0.00132284,0.00132284
173,2462.94,0.82087,0.43403,1.00073,0.99139,0.97619,0.99367,0.79884,0.83301,0.43689,0.91126,0.00131888,0.00131888,0.00131888
174,2477.15,0.81859,0.42253,1.00276,0.99438,1,0.995,0.72962,0.97812,0.4205,0.93976,0.00131492,0.00131492,0.00131492
175,2491.33,0.82936,0.43463,1.00472,0.99456,1,0.995,0.78635,0.87985,0.41207,0.90428,0.00131096,0.00131096,0.00131096
176,2505.52,0.79305,0.42574,0.99173,0.97574,1,0.995,0.82157,0.72961,0.39529,0.87836,0.001307,0.001307,0.001307
177,2519.73,0.80443,0.42304,0.9854,0.99649,1,0.995,0.82557,0.71134,0.38656,0.87831,0.00130304,0.00130304,0.00130304
178,2533.95,0.82092,0.43131,0.98176,0.99137,1,0.995,0.79597,0.84378,0.41986,0.89866,0.00129908,0.00129908,0.00129908
179,2548.16,0.80349,0.43115,1.00416,1,0.97176,0.99409,0.82969,0.68877,0.36526,0.87492,0.00129512,0.00129512,0.00129512
180,2562.43,0.80551,0.41427,0.99356,0.97337,1,0.99453,0.79431,0.85996,0.4074,0.90753,0.00129116,0.00129116,0.00129116
181,2576.58,0.79279,0.41825,0.98925,0.98259,1,0.995,0.84132,0.68546,0.38217,0.86432,0.0012872,0.0012872,0.0012872
182,2590.52,0.80384,0.41507,0.9816,1,0.99833,0.995,0.78047,0.83883,0.42663,0.91265,0.00128324,0.00128324,0.00128324
183,2604.4,0.80442,0.42213,0.98889,0.99122,1,0.995,0.79563,0.83146,0.42066,0.90009,0.00127928,0.00127928,0.00127928
184,2618.3,0.80277,0.42928,1.00179,0.98593,1,0.995,0.81009,0.77084,0.41908,0.88543,0.00127532,0.00127532,0.00127532
185,2632.2,0.81722,0.43348,1.00122,0.97505,1,0.99291,0.82733,0.71264,0.41037,0.87607,0.00127136,0.00127136,0.00127136
186,2646.07,0.7813,0.41676,0.97194,0.99006,0.97619,0.99453,0.80349,0.74811,0.41816,0.88024,0.0012674,0.0012674,0.0012674
187,2659.95,0.79295,0.41471,0.97738,1,0.99162,0.995,0.81025,0.75583,0.43194,0.90387,0.00126344,0.00126344,0.00126344
188,2673.85,0.80963,0.41567,0.99287,0.99229,1,0.995,0.75484,0.96948,0.43035,0.94026,0.00125948,0.00125948,0.00125948
