epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,246.405,0.59098,0.36583,0.88486,0.95195,0.95455,0.98206,0.84905,0.5455,0.38435,0.86073,0.0010496,0.0010496,0.0010496
50,251.102,0.57455,0.35674,0.87782,0.99686,0.95455,0.96483,0.82328,0.63506,0.39472,0.94792,0.0010298,0.0010298,0.0010298
51,255.795,0.59683,0.37077,0.87936,0.9527,0.95455,0.96457,0.88904,0.59677,0.41785,0.91069,0.00101,0.00101,0.00101
52,260.605,0.57521,0.3546,0.87042,0.99773,0.95455,0.96783,0.85431,0.54569,0.37053,0.9097,0.0009902,0.0009902,0.0009902
53,265.291,0.56943,0.36149,0.8779,0.9519,0.95455,0.94436,0.84467,0.53601,0.44378,0.87287,0.0009704,0.0009704,0.0009704
54,269.981,0.57933,0.35382,0.87471,0.95168,0.95455,0.95507,0.84533,0.59265,0.4227,0.93084,0.0009506,0.0009506,0.0009506
55,274.665,0.55439,0.34525,0.85818,0.95227,0.95455,0.93582,0.86228,0.55404,0.38507,0.89508,0.0009308,0.0009308,0.0009308
56,279.375,0.56046,0.35131,0.86756,0.95198,0.95455,0.94938,0.86625,0.57517,0.35978,0.88595,0.000911,0.000911,0.000911
57,284.068,0.55502,0.35298,0.86401,0.95424,0.94805,0.96491,0.86364,0.53744,0.35028,0.88223,0.0008912,0.0008912,0.0008912
58,288.76,0.55364,0.35168,0.87618,0.95324,0.95455,0.96307,0.85051,0.55034,0.33615,0.86974,0.0008714,0.0008714,0.0008714
59,293.449,0.54121,0.34597,0.86327,0.94807,0.95455,0.952,0.85043,0.54383,0.33619,0.86821,0.0008516,0.0008516,0.0008516
60,298.146,0.53483,0.34135,0.86647,0.93339,0.95455,0.96222,0.88382,0.58905,0.34954,0.87064,0.0008318,0.0008318,0.0008318
61,302.842,0.54702,0.33603,0.8675,0.95639,0.99695,0.98935,0.87069,0.53564,0.33368,0.85569,0.000812,0.000812,0.000812
62,307.539,0.55158,0.347,0.87909,0.95183,0.95455,0.96299,0.86154,0.51105,0.3276,0.86417,0.0007922,0.0007922,0.0007922
63,312.231,0.53855,0.34071,0.86664,0.95212,0.95455,0.98758,0.89023,0.52849,0.32863,0.86952,0.0007724,0.0007724,0.0007724
64,317.045,0.52263,0.336,0.86398,0.94988,0.95455,0.95277,0.8717,0.53659,0.32965,0.87694,0.0007526,0.0007526,0.0007526
65,321.734,0.52813,0.32819,0.85921,0.95214,0.95455,0.97281,0.90104,0.51923,0.30938,0.86614,0.0007328,0.0007328,0.0007328
66,326.554,0.52469,0.32821,0.85921,0.98504,1,0.995,0.90047,0.49739,0.28864,0.85285,0.000713,0.000713,0.000713
67,331.375,0.52073,0.32993,0.85541,0.95223,0.95455,0.96411,0.84577,0.56209,0.32731,0.88087,0.0006932,0.0006932,0.0006932
68,336.061,0.543,0.34142,0.86011,0.95187,0.95455,0.95323,0.83858,0.58736,0.40556,0.89723,0.0006734,0.0006734,0.0006734
69,340.76,0.52126,0.33084,0.85372,0.95245,0.95455,0.97597,0.86572,0.54101,0.37599,0.88371,0.0006536,0.0006536,0.0006536
70,345.452,0.51969,0.3299,0.85648,0.95448,0.95313,0.96668,0.83433,0.53309,0.36187,0.87187,0.0006338,0.0006338,0.0006338
71,350.138,0.49444,0.3108,0.8437,0.95205,0.95455,0.97825,0.89038,0.5135,0.37676,0.88188,0.000614,0.000614,0.000614
72,354.894,0.49688,0.30314,0.85021,0.95199,0.95455,0.96457,0.86572,0.50594,0.4061,0.87582,0.0005942,0.0005942,0.0005942
73,359.583,0.51723,0.31352,0.85504,0.952,0.95455,0.96459,0.86458,0.54263,0.43249,0.8929,0.0005744,0.0005744,0.0005744
74,364.283,0.5058,0.31597,0.85845,0.95216,0.95455,0.95354,0.84963,0.49557,0.39237,0.86931,0.0005546,0.0005546,0.0005546
75,368.962,0.5047,0.30896,0.85569,0.95215,0.95455,0.94131,0.86005,0.45164,0.34088,0.85123,0.0005348,0.0005348,0.0005348
76,373.654,0.48501,0.30678,0.84229,0.95205,0.95455,0.96684,0.85685,0.50368,0.37005,0.87631,0.000515,0.000515,0.000515
77,378.341,0.50489,0.3088,0.85607,0.95322,0.95455,0.9715,0.87067,0.51049,0.36658,0.88549,0.0004952,0.0004952,0.0004952
78,383.04,0.50136,0.30893,0.85138,0.99726,0.95455,0.97211,0.85992,0.56662,0.35664,0.91988,0.0004754,0.0004754,0.0004754
79,387.794,0.4982,0.31524,0.85519,0.997,0.95455,0.97277,0.88938,0.51263,0.31948,0.89428,0.0004556,0.0004556,0.0004556
80,392.485,0.49154,0.3035,0.8549,0.99726,0.95455,0.9715,0.85303,0.63706,0.32521,0.96503,0.0004358,0.0004358,0.0004358
81,397.174,0.49906,0.30766,0.85014,0.99724,0.95455,0.97093,0.8337,0.6002,0.32863,0.92673,0.000416,0.000416,0.000416
82,401.867,0.5,0.30417,0.85774,0.99702,0.95455,0.9704,0.88014,0.53047,0.33055,0.89694,0.0003962,0.0003962,0.0003962
83,406.555,0.4686,0.29528,0.84537,0.95196,0.95455,0.96684,0.86799,0.53089,0.32185,0.8923,0.0003764,0.0003764,0.0003764
84,411.252,0.48082,0.30231,0.84853,0.95175,0.95455,0.95593,0.84685,0.50881,0.31745,0.87976,0.0003566,0.0003566,0.0003566
85,415.948,0.4599,0.28516,0.84681,0.95198,0.95455,0.96898,0.8836,0.42025,0.32058,0.83803,0.0003368,0.0003368,0.0003368
86,420.679,0.47789,0.29432,0.8549,0.95208,0.95455,0.96671,0.86901,0.46845,0.33052,0.85383,0.000317,0.000317,0.000317
87,425.376,0.46394,0.28688,0.844,0.9519,0.95455,0.96332,0.8763,0.50004,0.32732,0.87826,0.0002972,0.0002972,0.0002972
88,430.072,0.45522,0.27766,0.84238,0.95187,0.95455,0.97489,0.88059,0.4967,0.31314,0.88013,0.0002774,0.0002774,0.0002774
89,434.76,0.4576,0.28708,0.83724,0.95205,0.95455,0.96514,0.86237,0.49575,0.32395,0.87587,0.0002576,0.0002576,0.0002576
90,439.453,0.44704,0.28041,0.83912,0.952,0.95455,0.96514,0.86762,0.48064,0.30781,0.87601,0.0002378,0.0002378,0.0002378
91,445.603,0.40651,0.24783,0.81663,0.95172,0.95455,0.96684,0.87704,0.52061,0.32916,0.893,0.000218,0.000218,0.000218
92,450.297,0.41028,0.25111,0.8243,0.95176,0.95455,0.96923,0.85632,0.52677,0.32941,0.87933,0.0001982,0.0001982,0.0001982
93,454.98,0.40171,0.24864,0.80978,0.98965,0.95455,0.9715,0.85902,0.50538,0.31972,0.87766,0.0001784,0.0001784,0.0001784
94,459.664,0.40161,0.24276,0.82004,0.95199,0.95455,0.95695,0.83989,0.50555,0.31119,0.87737,0.0001586,0.0001586,0.0001586
95,464.341,0.39875,0.24395,0.80842,0.9521,0.95455,0.94059,0.8619,0.5113,0.30428,0.8782,0.0001388,0.0001388,0.0001388
96,469.036,0.39777,0.2486,0.81821,0.95207,0.95455,0.94468,0.85797,0.51691,0.2945,0.88334,0.000119,0.000119,0.000119
97,473.725,0.39684,0.23935,0.81783,0.95202,0.95455,0.96275,0.87076,0.50493,0.29494,0.8811,9.92e-05,9.92e-05,9.92e-05
98,478.415,0.39022,0.23607,0.80907,0.95198,0.95455,0.96741,0.86929,0.50312,0.28064,0.87919,7.94e-05,7.94e-05,7.94e-05
99,483.104,0.38147,0.22967,0.80194,0.95199,0.95455,0.96923,0.86819,0.51192,0.28609,0.88181,5.96e-05,5.96e-05,5.96e-05
100,487.79,0.38372,0.23103,0.8123,0.95437,0.95455,0.9715,0.86446,0.51777,0.28434,0.88659,3.98e-05,3.98e-05,3.98e-05
